"","Date","Area","Name","Years","Price..mm.","Size.sqft.","Price/Sqft"
"330","2021-07-20","Happy Valley","Champion Court (Building)",48,25.2,970,25979.381443299
"331","2021-07-20","North Point","Tanner Garden",30,12.2,654,18654.4342507645
"332","2021-07-20","Quarry Bay","Nan Fung Sun Chuen",42,7.68,391,19641.9437340153
"333","2021-07-20","Taikoo Shing","Taikoo Shing",43,11.55,582,19845.3608247423
"334","2021-07-20","Tin Hau","Park Towers",32,23.5,919,25571.2731229597
"335","2021-07-20","Happy Valley","Happy Villa",48,17.2,855,20116.9590643275
"336","2021-07-20","Ap Lei CHau","Yue On Court",32,7.2,493,14604.462474645
"337","2021-07-20","Kornhill","Kornhill",34,8.62,461,18698.4815618221
"338","2021-07-20","Siu Sai Wan","Harmony Garden",24,5.85,592,9881.75675675676
"339","2021-07-20","Taikoo Shing","Taikoo Shing",44,10.6,518,20463.3204633205
"340","2021-07-20","South Horizons","South Horizons",28,10.36,623,16629.2134831461
"341","2021-07-20","Sai Ying Pun","Hang Sing Mansion",49,6.29,405,15530.8641975309
"342","2021-07-20","Shek Tong Tsui","Jadeview Court",27,6.7,330,20303.0303030303
"343","2021-07-20","Pok Fu Lam","Chi Fu Fa Yuen",40,7.68,439,17494.30523918
"344","2021-07-20","Tin Hau","Grand Seaview Heights",19,8.88,356,24943.8202247191
"345","2021-07-20","North Point","Harbour Heights",32,19,848,22405.6603773585
"346","2021-07-20","Quarry Bay","Oceanic Building",32,7.1,463,15334.7732181425
"347","2021-07-20","Ap Lei CHau","Lei Tung Estate",33,2.75,381,7217.84776902887
"348","2021-07-20","Kornhill","Kornhill",35,9.38,509,18428.2907662083
"349","2021-07-20","Chai Wan","Winner Centre",39,4.63,254,18228.3464566929
"350","2021-07-20","Chai Wan","New Jade Garden",33,9.58,615,15577.2357723577
"351","2021-07-20","Sai Wan Ho","Lai Lam Building",62,4.8,527,9108.15939278937
"352","2021-07-19","Sai Ying Pun","Panview Court",24,4.2,187,22459.8930481283
"353","2021-07-19","Aberdeen","Aberdeen Centre",41,8.05,572,14073.4265734266
"354","2021-07-19","Mid-Levels West","Wilton Place",23,11.64,446,26098.6547085202
"355","2021-07-19","Sai Wan Ho","Lei King Wan",33,14.15,789,17934.0937896071
"356","2021-07-19","Sheung Wan","Manhattan Avenue",17,8.87,419,21169.4510739857
"357","2021-07-19","Tai Hang Mid-Levels","Illumination Terrace",28,12.48,616,20259.7402597403
"358","2021-07-19","Heng Fa Chuen","Heng Fa Chuen",34,7.97,471,16921.4437367304
"359","2021-07-19","Heng Fa Chuen","Heng Fa Chuen",32,13.38,819,16336.9963369963
"360","2021-07-19","Wan Chai","The Morrison",13,8.88,431,20603.2482598608
"361","2021-07-19","Causeway Bay","Park Haven",7,10,427,23419.2037470726
"362","2021-07-19","Sai Wan Ho","Parker33",4,4.65,209,22248.8038277512
"363","2021-07-19","Mid-Levels West","Lyttelton Garden",27,25.68,867,29619.3771626298
"364","2021-07-19","Mid-Levels West","Floral Tower",28,7.64,344,22209.3023255814
"365","2021-07-19","Taikoo Shing","Taikoo Shing",38,17.2,749,22963.9519359145
"366","2021-07-19","South Horizons","South Horizons",28,13.35,742,17991.9137466307
"367","2021-07-19","Aberdeen","Harrow Mansion",27,7.1,462,15367.9653679654
"368","2021-07-19","North Point","Healthy Village",23,4.5,395,11392.4050632911
"369","2021-07-19","Ap Lei CHau","Ning Fung Mansion",39,4.78,291,16426.116838488
"370","2021-07-19","North Point","Fu Lee Loy Mansion",39,4.08,225,18133.3333333333
"371","2021-07-19","Quarry Bay","Nan Fung Sun Chuen",43,7.08,391,18107.4168797954
"372","2021-07-19","Ap Lei CHau","Lei Tung Estate",34,3.1,381,8136.48293963255
"373","2021-07-19","Mid-Levels West","Euston Court",32,11.35,587,19335.604770017
"374","2021-07-19","South Horizons","South Horizons",26,11.98,687,17438.1368267831
"375","2021-07-19","Ap Lei CHau","Yue On Court",33,6.45,493,13083.1643002028
"376","2021-07-19","Yiu Tung","Tung Hei Court",25,5.89,645,9131.78294573643
"377","2021-07-19","Tai Hang Mid-Levels","Serenade",11,22.5,788,28553.2994923858
"378","2021-07-19","Kennedy Town","Luen Wai Apartment",50,5.14,328,15670.7317073171
"379","2021-07-19","Sai Ying Pun","Kwan Yick Building",43,6.18,404,15297.0297029703
"380","2021-07-19","South Horizons","South Horizons",26,9.34,536,17425.3731343284
"381","2021-07-19","Chai Wan","Goldmine Building",43,4.15,240,17291.6666666667
"382","2021-07-19","Kennedy Town","Mount Davis",15,19.8,830,23855.421686747
"383","2021-07-19","Shek Tong Tsui","Novum West",1,9.15,330,27727.2727272727
"384","2021-07-19","Tai Hang Mid-Levels","Royal Court",28,14.5,661,21936.4599092284
"385","2021-07-19","Tai Hang Mid-Levels","Tai Hang Terrace",46,10,511,19569.4716242661
"386","2021-07-19","South Horizons","South Horizons",28,13.8,742,18598.3827493261
"387","2021-07-19","Ap Lei CHau","Yue On Court",32,6.8,469,14498.933901919
"388","2021-07-19","Siu Sai Wan","Island Resort",20,16.8,636,26415.0943396226
"389","2021-07-19","Tin Hau","Victoria Centre",39,11.6,572,20279.7202797203
"390","2021-07-19","Mid-Levels West","Primrose Court",27,12.7,504,25198.4126984127
"391","2021-07-19","Sheung Wan","The Bellevue Place",22,8.64,377,22917.7718832891
"392","2021-07-19","Kennedy Town","Smithfield Terrace",35,5.45,262,20801.5267175573
"393","2021-07-19","Mid-Levels West","On Fung Building",44,9.99,530,18849.0566037736
"394","2021-07-19","Wan Chai","Luen Sen Mansion (Building)",53,3.5,229,15283.8427947598
"395","2021-07-19","Heng Fa Chuen","Heng Fa Chuen",32,9.74,602,16179.4019933555
"396","2021-07-19","Sheung Wan","Rich View Terrace",29,7.5,393,19083.9694656489
"397","2021-07-19","Siu Sai Wan","Island Resort",20,8.9,455,19560.4395604396
"398","2021-07-19","Taikoo Shing","Taikoo Shing",44,10.78,580,18586.2068965517
"399","2021-07-19","Siu Sai Wan","Fullview Garden",28,5.09,584,8715.75342465753
"400","2021-07-19","Kennedy Town","The Hudson",5,9.39,324,28981.4814814815
"401","2021-07-19","Wan Chai","Star Crest",21,24.5,734,33378.7465940054
"402","2021-07-19","North Point","Wah Shing Mansion",41,3.9,246,15853.6585365854
"403","2021-07-19","Causeway Bay","Silverwood",23,8.5,354,24011.2994350282
"404","2021-07-19","Tin Hau","Sun Ying Building",46,7.08,533,13283.3020637899
"405","2021-07-19","Kornhill","Kornhill Garden",34,10.53,592,17787.1621621622
"406","2021-07-19","South Horizons","South Horizons",27,16.8,879,19112.6279863481
"407","2021-07-19","Quarry Bay","Westlands Gardens",46,12.7,894,14205.8165548098
"408","2021-07-19","Shek Tong Tsui","Eivissa Crest",5,6.85,307,22312.7035830619
"409","2021-07-19","Yiu Tung","Tung Hei Court",25,4.64,546,8498.1684981685
"410","2021-07-19","Tin Wan","Hung Fuk Court",23,4.08,407,10024.57002457
"411","2021-07-19","Shau Kei Wan","Tung Tao Court",16,8.38,638,13134.7962382445
"412","2021-07-19","Shau Kei Wan","Aldrich Garden",20,7.28,592,12297.2972972973
"413","2021-07-19","Siu Sai Wan","Fullview Garden",28,3.68,431,8538.28306264501
"414","2021-07-19","Yiu Tung","Tung Yan Court",22,4.08,429,9510.48951048951
"415","2021-07-19","Yiu Tung","Tung Hei Court",25,4.23,433,9769.05311778291
"416","2021-07-19","Kennedy Town","The Merton",16,12.05,482,25000
"417","2021-07-19","Taikoo Shing","Taikoo Shing",41,15.5,785,19745.2229299363
"418","2021-07-19","Causeway Bay","85 Percival Street",67,19.4,665,29172.9323308271
"419","2021-07-19","Causeway Bay","87 Percival Street",67,21.2,789,26869.4550063371
"420","2021-07-19","Causeway Bay","87 Percival Street",67,14,706,19830.0283286119
"421","2021-07-19","Causeway Bay","89 Percival Street",67,6.39,706,9050.99150141643
"422","2021-07-19","Taikoo Shing","Taikoo Shing",43,9.6,530,18113.2075471698
"423","2021-07-16","Aberdeen","Jing Hui Garden",32,6.75,478,14121.3389121339
"424","2021-07-16","South Horizons","South Horizons",27,10,592,16891.8918918919
"425","2021-07-16","Wan Chai","The Oakhill",10,16,681,23494.8604992658
"426","2021-07-16","Causeway Bay","Dragon Rise",35,6,319,18808.7774294671
"427","2021-07-16","Causeway Bay","The Grandeur",18,8.9,394,22588.8324873096
"428","2021-07-16","North Point Mid-Levels","Le Sommet",21,11.8,580,20344.8275862069
"429","2021-07-16","Mid-Levels West","Bowie Court",29,11.8,570,20701.7543859649
"430","2021-07-16","Sai Wan Ho","Lei King Wan",32,9.8,494,19838.0566801619
"431","2021-07-16","Sai Wan Ho","Grand Promenade",16,7.7,314,24522.2929936306
"432","2021-07-16","Sai Wan Ho","Lei King Wan",33,9.95,485,20515.4639175258
"433","2021-07-16","Kornhill","Kornhill Garden",34,7.42,431,17215.777262181
"434","2021-07-16","Kennedy Town","Smithfield Terrace",35,6.58,314,20955.4140127389
"435","2021-07-16","North Point","City Garden",35,18.1,856,21144.8598130841
"436","2021-07-16","Sai Ying Pun","Goodwill Garden",26,5.5,270,20370.3703703704
"437","2021-07-16","North Point","Continental Mansion",58,8.6,797,10790.4642409034
"438","2021-07-16","North Point","Continental Mansion",58,9.05,797,11355.0815558344
"439","2021-07-16","North Point Mid-Levels","Fortress Garden",40,12.05,652,18481.5950920245
"440","2021-07-16","Wan Chai","The Zenith",14,16.38,659,24855.842185129
"441","2021-07-16","Sheung Wan","Centre Point",9,10,474,21097.0464135021
"442","2021-07-16","Sai Wan Ho","Fortune Court",20,7.88,389,20257.0694087404
"443","2021-07-16","Sai Wan Ho","Grand Promenade",16,18,673,26745.9138187221
"444","2021-07-16","Sai Wan Ho","Grand Promenade",16,17.98,712,25252.808988764
"445","2021-07-16","Mid-Levels West","Fairview Height",25,7.7,355,21690.1408450704
"446","2021-07-16","North Point Mid-Levels","The Pavilia Hill",5,33.38,915,36480.8743169399
"447","2021-07-16","Mid-Levels West","Sussex Court",31,8.28,445,18606.7415730337
"448","2021-07-16","South Horizons","South Horizons",28,10.8,642,16822.4299065421
"449","2021-07-16","South Horizons","South Horizons",28,13.86,739,18755.0744248985
"450","2021-07-16","Ap Lei CHau","H",4,9.98,450,22177.7777777778
"451","2021-07-16","South Horizons","South Horizons",27,17.5,886,19751.6930022573
"452","2021-07-16","North Point","Ka Wai Building",36,5.04,233,21630.9012875537
"453","2021-07-16","Taikoo Shing","Taikoo Shing",43,9.98,489,20408.9979550102
"454","2021-07-16","Siu Sai Wan","Island Resort",20,10.5,588,17857.1428571429
"455","2021-07-16","North Point","Bedford Gardens",40,8.9,606,14686.4686468647
"456","2021-07-16","Tin Wan","Hung Fuk Court",23,5.63,559,10071.5563506261
"457","2021-07-16","Chai Wan","Walton Estate",38,5.8,417,13908.8729016787
"458","2021-07-16","North Point Mid-Levels","Dragon Court",41,10,589,16977.9286926995
"459","2021-07-16","Shau Kei Wan","Aldrich Garden",20,6.78,592,11452.7027027027
"460","2021-07-16","South Horizons","South Horizons",29,9.15,527,17362.4288425047
"461","2021-07-16","Heng Fa Chuen","Heng Fa Chuen",33,8.8,499,17635.2705410822
"462","2021-07-16","Ap Lei CHau","Yue On Court",33,5.37,504,10654.7619047619
"463","2021-07-16","Chai Wan","Tsui Wan Estate",32,2.6,376,6914.89361702128
"464","2021-07-16","Yiu Tung","Tung Lam Court",24,5.38,538,10000
"465","2021-07-16","Shau Kei Wan","Tung Tao Court",16,6.85,516,13275.1937984496
"466","2021-07-16","Chai Wan","Shan Tsui Court",40,4.93,379,13007.9155672823
"467","2021-07-16","Mid-Levels West","The Grand Panorama",26,18.18,812,22389.1625615764
"468","2021-07-16","Chai Wan","Fung Wah Estate",30,2,375,5333.33333333333
"469","2021-07-16","Sai Ying Pun","Yee Fung Court",30,8.96,438,20456.6210045662
"470","2021-07-16","Mid-Levels West","Rowen Court",33,14.8,646,22910.2167182663
"471","2021-07-16","Shau Kei Wan","Tung Yuk Court",20,8.68,650,13353.8461538462
"472","2021-07-16","North Point","Kiu Fai Mansion",48,8.97,735,12204.0816326531
"473","2021-07-16","Taikoo Shing","Taikoo Shing",34,16.3,680,23970.5882352941
"474","2021-07-16","Sai Ying Pun","King's Hill",4,9.5,367,25885.5585831063
"475","2021-07-16","Sheung Wan","236 Hollywood Road",52,5.78,405,14271.6049382716
"476","2021-07-16","Deep Bay","Broadview Court",20,7.1,591,12013.5363790186
"477","2021-07-16","Aberdeen","Aberdeen Centre",41,6.6,438,15068.4931506849
"478","2021-07-16","Mid-Levels West","Vantage Park",27,10,457,21881.8380743982
"479","2021-07-16","Wan Chai","Fleming Mansion",53,4.19,292,14349.3150684932
"480","2021-07-16","Sai Ying Pun","Artisan House",3,14.5,462,31385.2813852814
"481","2021-07-16","Tai Hang","10 School Street",42,4.4,253,17391.3043478261
"482","2021-07-16","North Point Mid-Levels","Fortress Garden",38,12.1,658,18389.0577507599
"483","2021-07-16","North Point","Tung Po Building",35,7.28,436,16697.247706422
"484","2021-07-16","North Point","Maple Gardens",31,9.58,540,17740.7407407407
"485","2021-07-16","Quarry Bay","Nan Fung Sun Chuen",43,9.15,516,17732.5581395349
"486","2021-07-16","Mid-Levels West","The Belchers",20,17.33,667,25982.0089955022
"487","2021-07-16","Mid-Levels West","Conduit 18",11,23,920,25000
"488","2021-07-16","Taikoo Shing","Taikoo Shing",43,12.8,684,18713.4502923977
"489","2021-07-16","Wan Chai","Yau Kwong Building",51,7.83,572,13688.8111888112
"490","2021-07-16","Kornhill","Kornhill",35,10.35,596,17365.7718120805
"491","2021-07-16","North Point","Villa Claire",21,11.59,681,17019.0895741557
"492","2021-07-16","Sheung Wan","One Pacific Heights",12,12.3,530,23207.5471698113
"493","2021-07-16","Ap Lei CHau","Lei Tung Estate",33,2.98,381,7821.52230971128
"494","2021-07-16","Kornhill","Kornhill Garden",34,5.88,484,12148.7603305785
"495","2021-07-16","Ap Lei CHau","Marina Habitat",23,8.9,527,16888.045540797
"496","2021-07-16","Sheung Wan","Queen's Terrace",18,10.9,490,22244.8979591837
"497","2021-07-16","Yuk Kwai Shan Wan Poon","Larvotto",10,10.5,463,22678.1857451404
"498","2021-07-16","Causeway Bay","Well-Found Building",20,5.8,306,18954.2483660131
"499","2021-07-16","Taikoo Shing","Taikoo Shing",39,10,582,17182.1305841924
"500","2021-07-16","Siu Sai Wan","Fullview Garden",28,5.9,431,13689.0951276102
"501","2021-07-16","Sai Wan Ho","Grand Promenade",16,12.43,462,26904.7619047619
"502","2021-07-16","Sai Ying Pun","Elegant Garden",33,7.8,417,18705.035971223
"503","2021-07-15","Sai Ying Pun","The Nova",5,22.7,854,26580.7962529274
"504","2021-07-15","Residence Bel-air","Residence Bel-Air",13,17.38,650,26738.4615384615
"505","2021-07-15","Mid-Levels West","Losion Villa",29,9.47,470,20148.9361702128
"506","2021-07-15","Sai Wan Ho","Lei King Wan",33,13,677,19202.3633677991
"507","2021-07-15","Wan Chai","112 Johnston Road",20,5.65,233,24248.9270386266
"508","2021-07-15","Heng Fa Chuen","Heng Fa Chuen",32,10.65,658,16185.4103343465
"509","2021-07-15","Tai Hang Mid-Levels","Serenade",11,21.5,788,27284.2639593909
"510","2021-07-15","Quarry Bay","Kornville",25,10.93,604,18096.0264900662
"511","2021-07-15","Kennedy Town","The Merton",16,11.9,474,25105.4852320675
"512","2021-07-15","Causeway Bay","Elizabeth House",42,11.8,540,21851.8518518519
"513","2021-07-15","North Point Mid-Levels","Dragon Pride",21,10,426,23474.1784037559
"514","2021-07-15","Ap Lei CHau","Ap Lei Chau Centre",37,7.8,464,16810.3448275862
"515","2021-07-15","Causeway Bay","Po Wing Building",54,4.7,355,13239.4366197183
"516","2021-07-15","Kennedy Town","Smithfield Terrace",35,5.25,265,19811.320754717
"517","2021-07-15","Sai Ying Pun","Yee Fung Court",30,8.4,344,24418.6046511628
"518","2021-07-15","Shau Kei Wan","Marina Lodge",22,4.78,257,18599.2217898833
"519","2021-07-15","Kornhill","Kornhill",34,10.8,605,17851.2396694215
"520","2021-07-15","North Point","Healthy Gardens",41,7.35,456,16118.4210526316
"521","2021-07-15","North Point","Provident Centre",38,14.18,845,16781.0650887574
"522","2021-07-15","Tin Hau","Kailey Court",28,7.6,356,21348.3146067416
"523","2021-07-15","Wan Chai","Cheong Ip Building",55,7.4,579,12780.6563039724
"524","2021-07-15","Taikoo Shing","Taikoo Shing",43,13,689,18867.9245283019
"525","2021-07-15","Wan Chai","130 Queen's Road East",50,6.18,389,15886.8894601542
"526","2021-07-15","Happy Valley","Fullview Villa",31,9.86,555,17765.7657657658
"527","2021-07-15","Shau Kei Wan","Po Fuk Building",36,5.03,266,18909.7744360902
"528","2021-07-15","Ap Lei CHau","Billion Court",30,14.68,716,20502.7932960894
"529","2021-07-15","Wan Chai","Everwin Mansion",55,6,374,16042.7807486631
"530","2021-07-15","Ma Hang","Lung Tak Court",21,3.5,214,16355.1401869159
"531","2021-07-15","Sai Ying Pun","Connaught Garden",35,6.85,310,22096.7741935484
"532","2021-07-15","Taikoo Shing","Taikoo Shing",42,10.9,580,18793.1034482759
"533","2021-07-15","Sheung Wan","The Bellevue Place",22,8,377,21220.1591511936
"534","2021-07-15","Causeway Bay","Caroline Hill Court",62,8.38,572,14650.3496503497
"535","2021-07-15","North Point","Victor Court",28,8.28,511,16203.5225048924
"536","2021-07-15","Shau Kei Wan","Tung Tao Court",16,5.5,406,13546.7980295567
"537","2021-07-15","Sheung Wan","U Lam Court",38,4.6,269,17100.3717472119
"538","2021-07-15","Sai Wan Ho","Fu Yan Court",23,5.76,288,20000
"539","2021-07-15","Sai Wan Ho","Grand Promenade",16,28.38,942,30127.3885350318
"540","2021-07-15","Pok Fu Lam","Chi Fu Fa Yuen",40,5.8,439,13211.8451025057
"541","2021-07-15","Wan Chai","J Residence",14,11.5,645,17829.4573643411
"542","2021-07-15","North Point","Han Palace Building",52,4.2,366,11475.4098360656
"543","2021-07-15","Aberdeen","Yue Fai Court",41,6.2,419,14797.1360381862
"544","2021-07-15","South Horizons","South Horizons",28,10.97,632,17357.5949367089
"545","2021-07-15","Kornhill","Kornhill",35,9.25,596,15520.1342281879
"546","2021-07-15","Shau Kei Wan","Hong Wah Mansion",35,6.05,325,18615.3846153846
"547","2021-07-15","Wan Chai","5-6 Lung On Street",48,3.85,280,13750
"548","2021-07-15","Causeway Bay","Po Ming Building",57,5.43,457,11881.8380743982
"549","2021-07-15","Heng Fa Chuen","Heng Fa Chuen",34,8.65,473,18287.5264270613
"550","2021-07-15","Ap Lei CHau","Command Tower",35,5.3,318,16666.6666666667
"551","2021-07-15","Taikoo Shing","Taikoo Shing",42,15,709,21156.5585331453
"552","2021-07-15","North Point Mid-Levels","Fortress Garden",33,18.05,857,21061.8436406068
"553","2021-07-15","North Point","Bedford Gardens",40,7.6,547,13893.9670932358
"554","2021-07-15","North Point","Maylun Apartments",62,6.25,603,10364.8424543947
"555","2021-07-15","Kennedy Town","Jade Lotus Garden",25,5.8,330,17575.7575757576
"556","2021-07-15","Taikoo Shing","Taikoo Shing",37,16.5,897,18394.6488294314
"557","2021-07-15","Wan Chai","Lok Moon Mansion",33,9.5,408,23284.3137254902
"558","2021-07-15","Quarry Bay","The Orchards",18,15.3,614,24918.5667752443
"559","2021-07-15","Tai Hang","The Warren",7,13.5,612,22058.8235294118
"560","2021-07-15","Wan Chai","Eastman Court",34,5.25,238,22058.8235294118
"561","2021-07-15","North Point","City Garden",38,13.38,792,16893.9393939394
"562","2021-07-15","Tin Wan","Pelene Mansion",41,4.56,279,16344.0860215054
"563","2021-07-15","Kennedy Town","Full Harvest Building",37,4.78,249,19196.7871485944
"564","2021-07-15","Shau Kei Wan","Fu King Building",45,3.5,199,17587.9396984925
"565","2021-07-15","Wan Chai","Wai Man House",52,4.6,288,15972.2222222222
"566","2021-07-15","South Horizons","South Horizons",27,10,581,17211.7039586919
"567","2021-07-15","Mid-Levels Central","Hillsborough Court",28,21.82,781,27938.5403329065
"568","2021-07-15","Sheung Wan","Wah Koon Building",42,4.8,264,18181.8181818182
"569","2021-07-15","Quarry Bay","Kornville",25,8.75,439,19931.6628701595
"570","2021-07-15","Chai Wan","Yen Lok Building",48,3.8,290,13103.4482758621
"571","2021-07-15","Wan Chai","Kelly House",42,7.3,421,17339.6674584323
